Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN100444,2026-07-03,2026-07-04,Retailer A,Purchase,INR,654.9,Pending,REF200444,Internal Transaction System,CUST1658
TXN100445,2026-07-27,2026-07-29,Travel Co,Purchase,INR,1411.81,Completed,REF200445,Internal Transaction System,CUST2947
TXN100446,2026-07-16,2026-07-17,Retailer A,Purchase,USD,592.15,Completed,REF200446,Internal Transaction System,CUST4935
TXN100447,2026-07-20,2026-07-21,Food Services,Purchase,INR,1004.46,Completed,REF200447,Internal Transaction System,CUST5679
TXN100448,2026-07-24,2026-07-25,Travel Co,Purchase,INR,1246.02,Completed,REF200448,Internal Transaction System,CUST4061
TXN100449,2026-07-18,2026-07-20,Digital Store,Refund,INR,884.25,Pending,REF200449,Internal Transaction System,CUST6634
TXN100450,2026-07-29,2026-07-30,Utility Co,Purchase,USD,2194.49,Completed,REF200450,Internal Transaction System,CUST4968
TXN100451,2026-07-06,2026-07-08,Digital Store,Purchase,INR,1469.56,Completed,REF200451,Internal Transaction System,CUST6640
TXN100452,2026-07-22,2026-07-24,Utility Co,Purchase,INR,1117.05,Completed,REF200452,Internal Transaction System,CUST4403
TXN100453,2026-07-01,2026-07-02,Utility Co,Purchase,GBP,1725.17,Completed,REF200453,Internal Transaction System,CUST2598
TXN100454,2026-07-27,2026-07-30,Travel Co,Refund,INR,1659.01,Completed,REF200454,Internal Transaction System,CUST9942
TXN100455,2026-07-25,2026-07-27,Food Services,Refund,EUR,767.34,Pending,REF200455,Internal Transaction System,CUST6660
TXN100456,2026-07-25,2026-07-27,Utility Co,Purchase,INR,548.06,Completed,REF200456,Internal Transaction System,CUST5518
TXN100457,2026-07-24,2026-07-25,Digital Store,Reversal,INR,1877.25,Reversed,REF200457,Internal Transaction System,CUST2355
TXN100458,2026-07-20,2026-07-21,Travel Co,Purchase,INR,295.02,Completed,REF200458,Internal Transaction System,CUST5799
TXN100459,2026-07-05,2026-07-06,Food Services,Purchase,INR,1870.68,Completed,REF200459,Internal Transaction System,CUST4899
TXN100460,2026-07-24,2026-07-27,Retailer A,Purchase,USD,1183.81,Completed,REF200460,Internal Transaction System,CUST7356
TXN100461,2026-07-05,2026-07-06,Travel Co,Purchase,INR,1565.02,Completed,REF200461,Internal Transaction System,CUST7970
TXN100462,2026-07-26,2026-07-28,Digital Store,Reversal,INR,2631.45,Pending,REF200462,Internal Transaction System,CUST1305
TXN100463,2026-07-02,2026-07-03,Digital Store,Purchase,GBP,2863.94,Completed,REF200463,Internal Transaction System,CUST9493
TXN100464,2026-07-18,2026-07-19,Digital Store,Purchase,EUR,383.01,Completed,REF200464,Internal Transaction System,CUST5239
TXN100465,2026-07-17,2026-07-18,Digital Store,Purchase,USD,793.88,Completed,REF200465,Internal Transaction System,CUST8064
TXN100466,2026-07-06,2026-07-07,Digital Store,Purchase,INR,453.14,Completed,REF200466,Internal Transaction System,CUST6849
TXN100467,2026-07-30,2026-08-02,Utility Co,Purchase,INR,2165.4,Pending,REF200467,Internal Transaction System,CUST9207
TXN100468,2026-07-08,2026-07-10,Retailer A,Purchase,USD,342.91,Reversed,REF200468,Internal Transaction System,CUST7355
TXN100469,2026-07-04,2026-07-07,Digital Store,Purchase,INR,1629.6,Reversed,REF200469,Internal Transaction System,CUST3684
TXN100470,2026-07-20,2026-07-21,Food Services,Purchase,INR,754.48,Completed,REF200470,Internal Transaction System,CUST4740
TXN100471,2026-07-17,2026-07-19,Travel Co,Purchase,INR,1167.05,Completed,REF200471,Internal Transaction System,CUST2859
TXN100472,2026-07-24,2026-07-25,Retailer A,Purchase,INR,366.51,Completed,REF200472,Internal Transaction System,CUST9102
TXN100473,2026-07-31,2026-08-02,Digital Store,Reversal,USD,3346.64,Completed,REF200473,Internal Transaction System,CUST4974
TXN100474,2026-07-07,2026-07-09,Food Services,Purchase,USD,1680.83,Completed,REF200474,Internal Transaction System,CUST5725
TXN100475,2026-07-10,2026-07-12,Utility Co,Purchase,INR,2537.86,Completed,REF200475,Internal Transaction System,CUST9321
TXN100476,2026-07-22,2026-07-24,Retailer A,Purchase,INR,785.68,Completed,REF200476,Internal Transaction System,CUST2647
TXN100477,2026-07-27,2026-07-29,Travel Co,Purchase,INR,1280.77,Completed,REF200477,Internal Transaction System,CUST9580
TXN100478,2026-07-16,2026-07-17,Food Services,Refund,INR,1726.09,Completed,REF200478,Internal Transaction System,CUST2278
TXN100479,2026-07-22,2026-07-24,Food Services,Purchase,INR,2075.06,Completed,REF200479,Internal Transaction System,CUST3371
TXN100480,2026-07-02,2026-07-05,Food Services,Purchase,INR,4160.59,Completed,REF200480,Internal Transaction System,CUST6776
TXN100481,2026-07-23,2026-07-25,Travel Co,Reversal,INR,928.81,Completed,REF200481,Internal Transaction System,CUST4789
TXN100482,2026-07-24,2026-07-26,Utility Co,Refund,USD,2976.15,Completed,REF200482,Internal Transaction System,CUST5851
TXN100483,2026-07-19,2026-07-21,Digital Store,Purchase,INR,2590.45,Completed,REF200483,Internal Transaction System,CUST9663
TXN100484,2026-07-16,2026-07-17,Travel Co,Purchase,INR,5503.09,Pending,REF200484,Internal Transaction System,CUST1745
TXN100485,2026-07-27,2026-07-28,Utility Co,Refund,USD,711.05,Completed,REF200485,Internal Transaction System,CUST1838
TXN100486,2026-07-14,2026-07-15,Retailer A,Purchase,USD,3506.21,Completed,REF200486,Internal Transaction System,CUST5860
TXN100487,2026-07-07,2026-07-09,Travel Co,Refund,INR,1130.33,Completed,REF200487,Internal Transaction System,CUST8000
TXN100488,2026-07-23,2026-07-26,Travel Co,Purchase,INR,890.21,Completed,REF200488,Internal Transaction System,CUST6724
TXN100489,2026-07-08,2026-07-11,Travel Co,Purchase,EUR,2778.3,Completed,REF200489,Internal Transaction System,CUST4657
TXN100490,2026-07-24,2026-07-26,Retailer B,Purchase,INR,1632.68,Completed,REF200490,Internal Transaction System,CUST4360
TXN100491,2026-07-21,2026-07-22,Retailer A,Reversal,INR,371.5,Pending,REF200491,Internal Transaction System,CUST3800
TXN100492,2026-07-25,2026-07-26,Retailer B,Purchase,GBP,3086.11,Completed,REF200492,Internal Transaction System,CUST2534
TXN100493,2026-07-16,2026-07-17,Travel Co,Purchase,GBP,510.55,Completed,REF200493,Internal Transaction System,CUST3505
TXN100494,2026-07-02,2026-07-03,Retailer B,Purchase,GBP,2016.39,Completed,REF200494,Internal Transaction System,CUST3069
TXN100495,2026-07-25,2026-07-26,Retailer A,Purchase,INR,2551.98,Completed,REF200495,Internal Transaction System,CUST7502
TXN100496,2026-07-25,2026-07-26,Retailer A,Purchase,INR,1407.54,Completed,REF200496,Internal Transaction System,CUST9085
TXN100497,2026-07-26,2026-07-27,Utility Co,Purchase,INR,1605.02,Completed,REF200497,Internal Transaction System,CUST6350
TXN100498,2026-07-04,2026-07-05,Utility Co,Purchase,INR,1219.34,Completed,REF200498,Internal Transaction System,CUST1670
TXN100499,2026-07-02,2026-07-04,Retailer B,Purchase,INR,614.66,Completed,REF200499,Internal Transaction System,CUST5779
TXN100500,2026-07-24,2026-07-26,Food Services,Purchase,USD,830.41,Completed,REF200500,Internal Transaction System,CUST3474
TXN100501,2026-07-26,2026-07-27,Food Services,Purchase,EUR,2836.14,Completed,REF200501,Internal Transaction System,CUST5238
TXN100502,2026-07-10,2026-07-11,Retailer B,Reversal,INR,789.8,Completed,REF200502,Internal Transaction System,CUST8202
TXN100503,2026-07-06,2026-07-08,Retailer B,Purchase,INR,1528.98,Completed,REF200503,Internal Transaction System,CUST6542
TXN100504,2026-07-24,2026-07-25,Retailer A,Refund,INR,1563.89,Completed,REF200504,Internal Transaction System,CUST3705
TXN100505,2026-07-10,2026-07-11,Utility Co,Purchase,INR,920.81,Completed,REF200505,Internal Transaction System,CUST5624
TXN100506,2026-07-15,2026-07-17,Digital Store,Purchase,INR,1015.49,Completed,REF200506,Internal Transaction System,CUST6107
TXN100507,2026-07-25,2026-07-27,Travel Co,Purchase,INR,5499.21,Completed,REF200507,Internal Transaction System,CUST1822
TXN100508,2026-07-20,2026-07-21,Food Services,Purchase,INR,285.46,Completed,REF200508,Internal Transaction System,CUST4054
TXN100509,2026-07-02,2026-07-03,Utility Co,Purchase,INR,793.47,Completed,REF200509,Internal Transaction System,CUST9558
TXN100510,2026-07-11,2026-07-12,Utility Co,Purchase,INR,716.87,Completed,REF200510,Internal Transaction System,CUST2327
TXN100511,2026-07-28,2026-07-29,Travel Co,Purchase,GBP,1203.62,Completed,REF200511,Internal Transaction System,CUST7187
TXN100512,2026-07-09,2026-07-11,Travel Co,Purchase,INR,441.85,Completed,REF200512,Internal Transaction System,CUST1151
TXN100513,2026-07-02,2026-07-03,Retailer A,Purchase,INR,4589.48,Completed,REF200513,Internal Transaction System,CUST4046
TXN100514,2026-07-16,2026-07-17,Digital Store,Refund,INR,849.75,Completed,REF200514,Internal Transaction System,CUST7182
TXN100515,2026-07-31,2026-08-01,Travel Co,Purchase,INR,1270.33,Completed,REF200515,Internal Transaction System,CUST9557
TXN100516,2026-07-19,2026-07-20,Travel Co,Reversal,USD,1459.57,Completed,REF200516,Internal Transaction System,CUST7852
TXN100517,2026-07-30,2026-07-31,Travel Co,Refund,INR,698.56,Reversed,REF200517,Internal Transaction System,CUST7896
TXN100518,2026-07-22,2026-07-23,Retailer B,Purchase,INR,942.58,Completed,REF200518,Internal Transaction System,CUST2844
TXN100519,2026-07-09,2026-07-10,Digital Store,Purchase,USD,1488.87,Completed,REF200519,Internal Transaction System,CUST1196
TXN100520,2026-07-10,2026-07-11,Travel Co,Refund,INR,1512.72,Completed,REF200520,Internal Transaction System,CUST3559
TXN100521,2026-07-03,2026-07-05,Retailer A,Purchase,INR,2365.64,Completed,REF200521,Internal Transaction System,CUST1774
TXN100522,2026-07-11,2026-07-13,Travel Co,Refund,INR,1456.03,Pending,REF200522,Internal Transaction System,CUST6909
TXN100523,2026-07-09,2026-07-11,Utility Co,Purchase,EUR,1427.01,Completed,REF200523,Internal Transaction System,CUST9607
TXN100524,2026-07-04,2026-07-06,Travel Co,Purchase,INR,900.45,Completed,REF200524,Internal Transaction System,CUST8071
TXN100525,2026-07-01,2026-07-02,Utility Co,Purchase,GBP,423.11,Completed,REF200525,Internal Transaction System,CUST4182
TXN100526,2026-07-12,2026-07-13,Retailer A,Purchase,INR,2183.55,Completed,REF200526,Internal Transaction System,CUST1361
TXN100527,2026-07-29,2026-07-31,Travel Co,Purchase,INR,501.34,Completed,REF200527,Internal Transaction System,CUST1114
TXN100528,2026-07-24,2026-07-25,Travel Co,Purchase,INR,796.94,Completed,REF200528,Internal Transaction System,CUST7726
TXN100529,2026-07-23,2026-07-25,Retailer A,Purchase,INR,931.08,Completed,REF200529,Internal Transaction System,CUST8008
TXN100530,2026-07-01,2026-07-02,Utility Co,Purchase,USD,522.61,Completed,REF200530,Internal Transaction System,CUST6949
TXN100531,2026-07-07,2026-07-09,Food Services,Refund,GBP,1563.9,Pending,REF200531,Internal Transaction System,CUST2322
TXN100532,2026-07-07,2026-07-08,Retailer A,Reversal,INR,375.79,Completed,REF200532,Internal Transaction System,CUST3451
TXN100533,2026-07-06,2026-07-09,Retailer A,Purchase,USD,1154.96,Reversed,REF200533,Internal Transaction System,CUST6848
TXN100534,2026-07-01,2026-07-03,Travel Co,Refund,INR,546.35,Completed,REF200534,Internal Transaction System,CUST5368
TXN100535,2026-07-25,2026-07-27,Food Services,Reversal,EUR,533.42,Completed,REF200535,Internal Transaction System,CUST5777
TXN100536,2026-07-22,2026-07-24,Travel Co,Purchase,INR,598.82,Completed,REF200536,Internal Transaction System,CUST9297
TXN100537,2026-07-15,2026-07-16,Utility Co,Purchase,EUR,726.55,Pending,REF200537,Internal Transaction System,CUST2116
TXN100538,2026-07-10,2026-07-11,Digital Store,Purchase,USD,10104.02,Pending,REF200538,Internal Transaction System,CUST6678
TXN100539,2026-07-05,2026-07-07,Utility Co,Purchase,INR,3900.05,Reversed,REF200539,Internal Transaction System,CUST6565
TXN100540,2026-07-08,2026-07-10,Retailer A,Purchase,INR,1951.55,Completed,REF200540,Internal Transaction System,CUST8963
TXN100541,2026-07-30,2026-07-31,Travel Co,Purchase,INR,624.37,Completed,REF200541,Internal Transaction System,CUST8528
TXN100542,2026-07-22,2026-07-23,Digital Store,Purchase,GBP,1369.75,Completed,REF200542,Internal Transaction System,CUST5840
TXN100543,2026-07-23,2026-07-24,Retailer A,Purchase,INR,466.73,Completed,REF200543,Internal Transaction System,CUST2454
TXN100544,2026-07-20,2026-07-21,Retailer A,Purchase,INR,287.31,Completed,REF200544,Internal Transaction System,CUST8503
TXN100545,2026-07-13,2026-07-14,Travel Co,Purchase,INR,354.48,Completed,REF200545,Internal Transaction System,CUST9498
TXN100546,2026-07-17,2026-07-18,Travel Co,Purchase,INR,5000.34,Completed,REF200546,Internal Transaction System,CUST9230
TXN100547,2026-07-17,2026-07-18,Utility Co,Purchase,USD,920.36,Completed,REF200547,Internal Transaction System,CUST7075
TXN100548,2026-07-23,2026-07-26,Travel Co,Purchase,INR,256.94,Reversed,REF200548,Internal Transaction System,CUST6107
TXN100549,2026-07-12,2026-07-13,Travel Co,Purchase,INR,1087.59,Completed,REF200549,Internal Transaction System,CUST8264
TXN100550,2026-07-20,2026-07-22,Retailer B,Purchase,INR,667.81,Completed,REF200550,Internal Transaction System,CUST3626
TXN100551,2026-07-19,2026-07-21,Retailer B,Purchase,INR,3545.24,Completed,REF200551,Internal Transaction System,CUST6268
TXN100552,2026-07-20,2026-07-21,Utility Co,Purchase,INR,177.58,Completed,REF200552,Internal Transaction System,CUST1838
TXN100553,2026-07-12,2026-07-13,Travel Co,Purchase,USD,1185.52,Completed,REF200553,Internal Transaction System,CUST3829
TXN100554,2026-07-15,2026-07-16,Retailer A,Purchase,EUR,1496.25,Completed,REF200554,Internal Transaction System,CUST9806
TXN100555,2026-07-13,2026-07-16,Digital Store,Refund,EUR,6273.71,Completed,REF200555,Internal Transaction System,CUST6240
TXN100556,2026-07-02,2026-07-05,Retailer A,Refund,INR,171.02,Completed,REF200556,Internal Transaction System,CUST9213
TXN100557,2026-07-30,2026-08-01,Retailer A,Purchase,INR,985.28,Completed,REF200557,Internal Transaction System,CUST7534
TXN100558,2026-07-30,2026-07-31,Utility Co,Purchase,INR,686.32,Completed,REF200558,Internal Transaction System,CUST8758
TXN100559,2026-07-30,2026-07-31,Retailer A,Purchase,GBP,357.53,Completed,REF200559,Internal Transaction System,CUST2700
TXN100560,2026-07-05,2026-07-07,Travel Co,Reversal,INR,1694.89,Completed,REF200560,Internal Transaction System,CUST2092
TXN100561,2026-07-27,2026-07-29,Utility Co,Purchase,INR,183.57,Completed,REF200561,Internal Transaction System,CUST8774
TXN100562,2026-07-04,2026-07-05,Retailer B,Purchase,INR,530.99,Completed,REF200562,Internal Transaction System,CUST4076
TXN100563,2026-07-05,2026-07-06,Travel Co,Purchase,INR,253.59,Completed,REF200563,Internal Transaction System,CUST8416
TXN100564,2026-07-26,2026-07-28,Utility Co,Refund,EUR,4648.46,Completed,REF200564,Internal Transaction System,CUST6490
TXN100565,2026-07-23,2026-07-24,Retailer A,Purchase,INR,608.96,Completed,REF200565,Internal Transaction System,CUST2676
TXN100566,2026-07-16,2026-07-17,Food Services,Purchase,INR,530.47,Completed,REF200566,Internal Transaction System,CUST5593
TXN100567,2026-07-23,2026-07-25,Retailer B,Purchase,INR,1016.15,Completed,REF200567,Internal Transaction System,CUST3763
TXN100568,2026-07-11,2026-07-14,Travel Co,Reversal,INR,828.74,Pending,REF200568,Internal Transaction System,CUST2634
TXN100569,2026-07-12,2026-07-13,Retailer A,Purchase,INR,381.86,Pending,REF200569,Internal Transaction System,CUST4972
TXN100570,2026-07-26,2026-07-27,Food Services,Purchase,USD,803.04,Completed,REF200570,Internal Transaction System,CUST2544
TXN100571,2026-07-26,2026-07-28,Digital Store,Purchase,INR,2422.81,Completed,REF200571,Internal Transaction System,CUST4234
TXN100572,2026-07-04,2026-07-05,Retailer B,Refund,INR,378.48,Completed,REF200572,Internal Transaction System,CUST4147
TXN100573,2026-07-10,2026-07-12,Utility Co,Refund,INR,401.74,Pending,REF200573,Internal Transaction System,CUST3029
TXN100574,2026-07-26,2026-07-28,Retailer A,Purchase,USD,402.27,Completed,REF200574,Internal Transaction System,CUST3842
TXN100575,2026-07-08,2026-07-09,Digital Store,Purchase,INR,350.24,Completed,REF200575,Internal Transaction System,CUST5137
TXN100576,2026-07-08,2026-07-09,Retailer B,Purchase,USD,294.35,Completed,REF200576,Internal Transaction System,CUST4239
TXN100577,2026-07-08,2026-07-09,Food Services,Purchase,INR,1919.59,Completed,REF200577,Internal Transaction System,CUST9395
TXN100578,2026-07-20,2026-07-22,Travel Co,Purchase,INR,8004.23,Completed,REF200578,Internal Transaction System,CUST7555
TXN100579,2026-07-14,2026-07-16,Retailer B,Purchase,INR,3905.03,Completed,REF200579,Internal Transaction System,CUST8616
TXN100580,2026-07-15,2026-07-16,Retailer B,Purchase,INR,2819.4,Completed,REF200580,Internal Transaction System,CUST4893
TXN100581,2026-07-26,2026-07-28,Travel Co,Purchase,INR,1411.31,Pending,REF200581,Internal Transaction System,CUST6972
TXN100582,2026-07-25,2026-07-27,Travel Co,Purchase,INR,1724.85,Reversed,REF200582,Internal Transaction System,CUST5864
TXN100583,2026-07-01,2026-07-02,Digital Store,Refund,INR,1308.98,Completed,REF200583,Internal Transaction System,CUST3622
TXN100584,2026-07-11,2026-07-12,Food Services,Purchase,INR,2990.14,Completed,REF200584,Internal Transaction System,CUST5552
TXN100585,2026-07-10,2026-07-11,Retailer A,Purchase,EUR,997.63,Completed,REF200585,Internal Transaction System,CUST4762
TXN100586,2026-07-20,2026-07-22,Travel Co,Purchase,USD,669.9,Completed,REF200586,Internal Transaction System,CUST2453
TXN100587,2026-07-28,2026-07-29,Food Services,Purchase,USD,576.12,Completed,REF200587,Internal Transaction System,CUST3000
TXN100588,2026-07-09,2026-07-10,Food Services,Purchase,INR,455.46,Completed,REF200588,Internal Transaction System,CUST2640
TXN100589,2026-07-04,2026-07-05,Digital Store,Purchase,INR,491.97,Completed,REF200589,Internal Transaction System,CUST1534
TXN100590,2026-07-10,2026-07-11,Digital Store,Purchase,INR,1224.64,Reversed,REF200590,Internal Transaction System,CUST6388
TXN100591,2026-07-21,2026-07-22,Retailer B,Purchase,EUR,971.41,Reversed,REF200591,Internal Transaction System,CUST8081
TXN100592,2026-07-23,2026-07-24,Retailer A,Purchase,INR,918.93,Completed,REF200592,Internal Transaction System,CUST5139
TXN100593,2026-07-17,2026-07-18,Retailer A,Purchase,INR,779.95,Completed,REF200593,Internal Transaction System,CUST4850
TXN100594,2026-07-16,2026-07-18,Travel Co,Purchase,INR,701.58,Reversed,REF200594,Internal Transaction System,CUST2880
TXN100595,2026-07-07,2026-07-09,Retailer A,Purchase,INR,1013.81,Completed,REF200595,Internal Transaction System,CUST5494
TXN100596,2026-07-13,2026-07-14,Travel Co,Purchase,USD,2096.03,Pending,REF200596,Internal Transaction System,CUST9301
TXN100597,2026-07-27,2026-07-29,Food Services,Purchase,INR,3052.33,Completed,REF200597,Internal Transaction System,CUST2513
TXN100598,2026-07-31,2026-08-01,Retailer B,Purchase,INR,556.91,Completed,REF200598,Internal Transaction System,CUST1831
TXN100599,2026-07-12,2026-07-13,Retailer B,Purchase,INR,1249.0,Completed,REF200599,Internal Transaction System,CUST1143
TXN100600,2026-07-12,2026-07-13,Retailer B,Purchase,USD,770.05,Completed,REF200600,Internal Transaction System,CUST5607
TXN100601,2026-07-29,2026-07-30,Digital Store,Purchase,GBP,3261.35,Completed,REF200601,Internal Transaction System,CUST6019
TXN100602,2026-07-23,2026-07-25,Retailer B,Reversal,INR,1675.7,Completed,REF200602,Internal Transaction System,CUST9089
TXN100603,2026-07-06,2026-07-07,Utility Co,Purchase,INR,1537.63,Completed,REF200603,Internal Transaction System,CUST8080
TXN100604,2026-07-25,2026-07-26,Retailer B,Purchase,INR,1360.68,Completed,REF200604,Internal Transaction System,CUST5079
TXN100605,2026-07-04,2026-07-06,Retailer B,Purchase,EUR,1685.01,Reversed,REF200605,Internal Transaction System,CUST2789
TXN100606,2026-07-08,2026-07-10,Retailer A,Purchase,INR,6978.0,Completed,REF200606,Internal Transaction System,CUST6533
TXN100607,2026-07-20,2026-07-22,Travel Co,Refund,INR,1897.7,Completed,REF200607,Internal Transaction System,CUST7533
TXN100608,2026-07-13,2026-07-14,Digital Store,Purchase,EUR,202.5,Pending,REF200608,Internal Transaction System,CUST6352
TXN100609,2026-07-07,2026-07-09,Digital Store,Purchase,INR,2331.96,Completed,REF200609,Internal Transaction System,CUST9725
TXN100610,2026-07-04,2026-07-06,Digital Store,Purchase,INR,970.44,Completed,REF200610,Internal Transaction System,CUST3109
TXN100611,2026-07-19,2026-07-21,Utility Co,Purchase,EUR,735.25,Completed,REF200611,Internal Transaction System,CUST3691
TXN100612,2026-07-25,2026-07-27,Utility Co,Purchase,INR,1199.22,Completed,REF200612,Internal Transaction System,CUST3787
TXN100613,2026-07-20,2026-07-21,Retailer B,Purchase,INR,268.52,Completed,REF200613,Internal Transaction System,CUST9157
TXN100614,2026-07-27,2026-07-28,Travel Co,Purchase,USD,1491.51,Pending,REF200614,Internal Transaction System,CUST4421
TXN100615,2026-07-08,2026-07-09,Food Services,Purchase,INR,1418.19,Completed,REF200615,Internal Transaction System,CUST6406
TXN100616,2026-07-22,2026-07-24,Utility Co,Purchase,INR,3505.33,Completed,REF200616,Internal Transaction System,CUST8662
TXN100617,2026-07-30,2026-08-02,Digital Store,Purchase,INR,502.73,Completed,REF200617,Internal Transaction System,CUST7473
TXN100618,2026-07-23,2026-07-25,Retailer B,Refund,USD,832.46,Completed,REF200618,Internal Transaction System,CUST5405
TXN100619,2026-07-25,2026-07-26,Digital Store,Purchase,INR,3531.18,Completed,REF200619,Internal Transaction System,CUST9791
TXN100620,2026-07-28,2026-07-30,Digital Store,Purchase,INR,1342.73,Completed,REF200620,Internal Transaction System,CUST1418
TXN100621,2026-07-22,2026-07-23,Retailer A,Purchase,EUR,391.42,Completed,REF200621,Internal Transaction System,CUST7430
TXN100622,2026-07-03,2026-07-04,Utility Co,Purchase,INR,683.24,Completed,REF200622,Internal Transaction System,CUST5293
TXN100623,2026-07-06,2026-07-08,Retailer B,Purchase,INR,1734.16,Pending,REF200623,Internal Transaction System,CUST9634
TXN100624,2026-07-27,2026-07-29,Retailer A,Purchase,INR,1865.55,Completed,REF200624,Internal Transaction System,CUST8556
TXN100625,2026-07-08,2026-07-09,Food Services,Purchase,INR,1219.92,Completed,REF200625,Internal Transaction System,CUST6834
TXN100626,2026-07-27,2026-07-28,Retailer B,Refund,INR,1375.32,Completed,REF200626,Internal Transaction System,CUST2631
TXN100627,2026-07-14,2026-07-15,Utility Co,Reversal,INR,1154.66,Completed,REF200627,Internal Transaction System,CUST4473
TXN100628,2026-07-23,2026-07-24,Retailer A,Purchase,INR,370.82,Completed,REF200628,Internal Transaction System,CUST7310
TXN100629,2026-07-27,2026-07-28,Digital Store,Purchase,EUR,582.53,Completed,REF200629,Internal Transaction System,CUST2097
TXN100630,2026-07-05,2026-07-07,Digital Store,Purchase,INR,430.2,Completed,REF200630,Internal Transaction System,CUST7301
TXN100631,2026-07-04,2026-07-05,Retailer A,Purchase,INR,1039.63,Completed,REF200631,Internal Transaction System,CUST3497
TXN100632,2026-07-24,2026-07-26,Retailer A,Purchase,EUR,3236.24,Completed,REF200632,Internal Transaction System,CUST8093
TXN100633,2026-07-02,2026-07-05,Utility Co,Purchase,INR,1885.41,Pending,REF200633,Internal Transaction System,CUST1485
TXN100634,2026-07-26,2026-07-27,Retailer B,Purchase,INR,1232.05,Completed,REF200634,Internal Transaction System,CUST8528
TXN100635,2026-07-28,2026-07-29,Digital Store,Purchase,INR,1135.97,Completed,REF200635,Internal Transaction System,CUST3626
TXN100636,2026-07-16,2026-07-17,Utility Co,Refund,INR,1357.73,Completed,REF200636,Internal Transaction System,CUST6201
TXN100637,2026-07-30,2026-07-31,Travel Co,Purchase,INR,324.09,Completed,REF200637,Internal Transaction System,CUST4033
TXN100638,2026-07-14,2026-07-16,Travel Co,Purchase,USD,6455.26,Completed,REF200638,Internal Transaction System,CUST2239
TXN100639,2026-07-02,2026-07-04,Travel Co,Purchase,INR,1536.95,Completed,REF200639,Internal Transaction System,CUST8443
TXN100640,2026-07-17,2026-07-19,Travel Co,Purchase,INR,580.42,Completed,REF200640,Internal Transaction System,CUST8012
TXN100641,2026-07-25,2026-07-27,Digital Store,Refund,INR,1278.83,Completed,REF200641,Internal Transaction System,CUST1771
TXN100642,2026-07-25,2026-07-26,Utility Co,Reversal,INR,636.02,Completed,REF200642,Internal Transaction System,CUST2736
TXN100643,2026-07-27,2026-07-28,Retailer B,Purchase,INR,2356.79,Completed,REF200643,Internal Transaction System,CUST1418
TXN100644,2026-07-04,2026-07-05,Travel Co,Purchase,INR,915.72,Completed,REF200644,Internal Transaction System,CUST3613
TXN100645,2026-07-03,2026-07-04,Utility Co,Purchase,USD,4276.65,Completed,REF200645,Internal Transaction System,CUST9026
TXN100646,2026-07-20,2026-07-21,Utility Co,Refund,INR,625.2,Completed,REF200646,Internal Transaction System,CUST6342
TXN100647,2026-07-05,2026-07-06,Digital Store,Purchase,INR,945.18,Completed,REF200647,Internal Transaction System,CUST1751
TXN100648,2026-07-07,2026-07-08,Utility Co,Reversal,INR,575.34,Completed,REF200648,Internal Transaction System,CUST1273
TXN100649,2026-07-24,2026-07-26,Food Services,Purchase,INR,1398.29,Completed,REF200649,Internal Transaction System,CUST1174
TXN100650,2026-07-31,2026-08-02,Travel Co,Purchase,USD,1673.31,Completed,REF200650,Internal Transaction System,CUST1654
TXN100651,2026-07-25,2026-07-27,Food Services,Purchase,GBP,1846.94,Completed,REF200651,Internal Transaction System,CUST9103
TXN100652,2026-07-09,2026-07-12,Food Services,Purchase,EUR,2423.41,Completed,REF200652,Internal Transaction System,CUST6990
TXN100653,2026-07-08,2026-07-10,Retailer B,Purchase,EUR,942.29,Reversed,REF200653,Internal Transaction System,CUST8454
TXN100654,2026-07-02,2026-07-03,Digital Store,Purchase,INR,3056.89,Completed,REF200654,Internal Transaction System,CUST4648
TXN100655,2026-07-16,2026-07-17,Digital Store,Purchase,GBP,2486.48,Reversed,REF200655,Internal Transaction System,CUST2905
TXN100656,2026-07-19,2026-07-21,Retailer A,Purchase,INR,3460.13,Pending,REF200656,Internal Transaction System,CUST6130
TXN100657,2026-07-31,2026-08-01,Food Services,Purchase,USD,1548.2,Completed,REF200657,Internal Transaction System,CUST9427
TXN100658,2026-07-04,2026-07-06,Retailer A,Purchase,INR,1288.73,Completed,REF200658,Internal Transaction System,CUST6637
TXN100659,2026-07-01,2026-07-02,Food Services,Purchase,INR,1191.11,Completed,REF200659,Internal Transaction System,CUST2817
TXN100660,2026-07-10,2026-07-12,Utility Co,Purchase,INR,784.31,Completed,REF200660,Internal Transaction System,CUST4802
TXN100661,2026-07-27,2026-07-28,Travel Co,Purchase,USD,887.91,Completed,REF200661,Internal Transaction System,CUST6139
TXN100662,2026-07-13,2026-07-14,Utility Co,Purchase,INR,594.36,Completed,REF200662,Internal Transaction System,CUST7282
TXN100663,2026-07-25,2026-07-27,Food Services,Purchase,INR,2358.98,Completed,REF200663,Internal Transaction System,CUST5953
TXN100664,2026-07-02,2026-07-04,Retailer B,Refund,INR,1070.55,Completed,REF200664,Internal Transaction System,CUST3737
TXN100665,2026-07-18,2026-07-19,Retailer A,Purchase,USD,1933.61,Completed,REF200665,Internal Transaction System,CUST6416
